key,Title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,Abstract,notes,doi,keywords,pubmed_id,pmc_id;;;;;;;;;;;;;;;;;;;
"rayyan-358097834,The Design of Guiding and Adaptive Prompts for Intelligent Tutoring Systems and Its Effect on Students' Mathematics Learning,2024,,,Ieee Transactions on Learning Technologies,1939-1382,17,,1379-1389,""Liu, Huaiya and Zhang, Yuyue and Jia, Jiyou"",,,,,""Intelligent tutoring systems (ITSs) aim to deliver personalized learning support to each learner, aligning with the educational aspiration of many countries, including China. ITSs' personalized support is mainly achieved by providing individual prompts to learners when they encounter difficulties in problem-solving. The guiding principles and methods of prompts have been less investigated in previous ITS literatures. Based on relevant learning theories, such as self-regulated learning theory, zone of proximal development, scaffolding and heuristic teaching, we proposed seven guiding principles for designing ITS prompts and designed the guiding and adaptive prompts for the difficult questions in a mathematical ITS, math intelligent assessment and teaching system V2.0. In order to verify the effectiveness of this ITS with the aforementioned prompts, we conducted a 2 x 2 quasi-experiment in a high school, where the experimental group followed a process of ``pretest, practice with general prompts and adaptive tutoring, and posttest, '' while the control group followed a process of ``pretest, practice with only general prompts, and posttest. '' We collected the pre and posttest scores of both the experimental and control groups, and log data from the student model within the ITS for the experimental group students. The data analysis indicated that although the experimental group scored lower than the control group in the pretest, they scored higher in the posttest and spent less completion time. The drilled problems and the prompts provided to the experimental group students were personalized. In conclusion, the design principles for guiding and adaptive prompts in the ITS can provide personalized guidance and support for students, thus effectively improve their performance. Those principles are not only valuable for the subject mathematics but also can contribute significantly to the prompt design of other subjects, thereby bolstering the global pursuit of personalized education."","""",10.1109/TLT.2024.3382000,Guiding and adaptive prompts instructional support intelligent tutoring system (ITS) math intelli...";Research-Areas = Computer Science Education & Educational Research;Web-of-Science-Categories = Computer Science;Interdisciplinary Applications Education & Educational Research;Author-Email = liuhuaiya@pku.edu.cn persistbetter@stu.pku.edu.cn jjy@pku.edu.cn;Affiliations = Peking University,,;;;;;;;;;;;;;;
"rayyan-358097835,Small Data Fusion Algorithm for Personalized Library Recommendations,2023,,,International Journal of Information and Communication Technology Education,""1550-1876 , EISSN = 1550-1337"",19,1,,""Liu, Yi and Xu, TianWei and Xiao, Mengjin"",,,,,""In order to better grasp the needs of library users and provide them with more accurate knowledge services, combining the characteristics of university libraries, this article applies library small data to personalized recommendation and proposes a small data fusion algorithm model for library personalized recommendation. This model combines the characteristics of small data and realizes multi-dimensional small data fusion by using fully connected neural network to capture the potential collaborative filtering information between users and projects, better grasp the needs of readers and users, and provide valuable assistance for subsequent personalized recommendation research. The effectiveness of the proposed method in personalized recommendation of library resources is verified by comparing several groups of experiments on public and self-built data sets."","""",""10.4018/IJICTE.322779 , Article-Number = 322779"",Fully connected neural network Personalized recommendation Small data fusion University library";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Affiliations = Yunnan Normal University Yunnan Normal University;Number-of-Cited-References = 20;Times-Cited = 0;Usage-Count-Last-180-days = 2;Usage-Count-Since-2013 = 11;Journal-ISO = Int. J. Inf. Commun. Technol. Educ.;Doc-Delivery-Number = O3KF4;Web-of-Science-Index = Emerging Sources Citation Index (ESCI),,;;;;;;;;;
"rayyan-358097836,Leveraging Large Language Models to Generate Course-Specific Semantically Annotated Learning Objects,2025,,,Journal of Computer Assisted Learning,""0266-4909 , EISSN = 1365-2729"",41,1,,""Lohr, Dominic and Berges, Marc and Chugh, Abhishek and Kohlhase, Michael and Mueller, Dennis"",,,,,""BackgroundOver the past few decades, the process and methodology of automatic question generation (AQG) have undergone significant transformations. Recent progress in generative natural language models has opened up new potential in the generation of educational content.ObjectivesThis paper explores the potential of large language models (LLMs) for generating computer science questions that are sufficiently annotated for automatic learner model updates, are fully situated in the context of a particular course and address the cognitive dimension understand.MethodsUnlike previous attempts that might use basic methods such as ChatGPT, our approach involves more targeted strategies such as retrieval-augmented generation (RAG) to produce contextually relevant and pedagogically meaningful learning objects.Results and ConclusionsOur results show that generating structural, semantic annotations works well. However, this success was not reflected in the case of relational annotations. The quality of the generated questions often did not meet educational standards, highlighting that although LLMs can contribute to the pool of learning materials, their current level of performance requires significant human intervention to refine and validate the generated content."","""",""10.1111/jcal.13101 , Article-Number = e13101"",automatic question generation computer science generative AI GPT-4 large language models retrieva...";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = dominic.lohr@fau.de,,;;;;;;;;;;;;;;;;
"rayyan-358097837,CourseQ: the impact of visual and interactive course recommendation in university environments,2021,,,Research and Practice in Technology Enhanced Learning,,16,1,,""Ma, Boxuan and Lu, Min and Taniguchi, Yuta and Konomi, Shin'ichi"",,,,,""The abundance of courses available in a university often overwhelms students as they must select courses that are relevant to their academic interests and satisfy their requirements. A large number of existing studies in course recommendation systems focus on the accuracy of prediction to show students the most relevant courses with little consideration on interactivity and user perception. However, recent work has highlighted the importance of user-perceived aspects of recommendation systems, such as transparency, controllability, and user satisfaction. This paper introduces CourseQ, an interactive course recommendation system that allows students to explore courses by using a novel visual interface so as to improve transparency and user satisfaction of course recommendations. We describe the design concepts, interactions, and algorithm of the proposed system. A within-subject user study (N=32) was conducted to evaluate our system compared to a baseline interface without the proposed interactive visualization. The evaluation results show that our system improves many user-centric metrics including user acceptance and understanding of the recommendation results. Furthermore, our analysis of user interaction behaviors in the system indicates that CourseQ could help different users with their course-seeking tasks. Our results and discussions highlight the impact of visual and interactive features in course recommendation systems and inform the design of future recommendation systems for higher education."","""",""10.1186/s41039-021-00167-7 , Article-Number = 18 , EISSN = 1793-7078"",Course recommendation University Interactive system Visualization";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = boxuan92629@yahoo.co.jp;Affiliations = Kyushu University Kyushu University Kyushu University,,;;;;;;;;;;;;;;;
"rayyan-358097838,Investigating course choice motivations in university environments,2021,,,Smart Learning Environments,,8,1,,""Ma, Boxuan and Lu, Min and Taniguchi, Yuta and Konomi, Shin'ichi"",,,,,""Recommendation systems need a deeper understanding of users and their motivations to improve recommendation quality and provide more personalized suggestions. This is especially true in the education domain, the more about the student is known, the more useful recommendations can be made. However, although many studies on the course recommendation exist, studies on the students' course selection motivations in universities are limited. This study investigates the factors that contribute to students' choice when selecting courses in universities to better understand student perceptions, attitudes, and needs and leverage data-driven approaches for recommending and explaining the recommendations in university environments. A qualitative interview for university students (N = 10) comprised of open-ended questions as well as a questionnaire for students (N = 81) was conducted, aiming to investigate the main reasons behind their choices. The results of this study show that students highly value the course contents and the benefits of the course towards their future careers. Furthermore, students are influenced by other reasons such as the possibility of obtaining a higher grade, the popularity of professors, and recommendations from peers. Next, we extract the main categories of students' motivations and analyzed the questionnaire data by employing statistical analysis methods as well as the k-means clustering algorithm to identify different types of students in terms of course selection. Based on our findings, we discuss implications for designing more personalized course recommendation systems."","""",""10.1186/s40561-021-00177-4 , Article-Number = 31 , EISSN = 2196-7091"",Course recommendation University environment Student motivation Course selection";Keywords-Plus = PERSPECTIVE PERFORMANCE SCIENCE ONLINE;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = ma.boxuan.611@s.kyushu-u.ac.jp;Affiliations = Kyushu University Kyushu University Kyushu University,,;;;;;;;;;;;;;;
"rayyan-358097839,Effects of a peer tutor recommender system (PTRS) with machine learning and automated assessment on vocational high school students' computer application operating skills,2020,,,Journal of Computers in Education,""2197-9987 , EISSN = 2197-9995"",7,3,435-462,""Ma, Zhao-Heng and Hwang, Wu-Yuin and Shih, Timothy K."",,,,,""Many information technology courses frequently use the learning by doing strategy in vocational high schools. Particularly, learning computer application operating skills is essential for students because excellent computer application operating skills can help them attain good jobs. However, when fostering students' computer application operating skills by teaching in vocational high school using the learning by doing strategy, a teacher learns that helping all students, evaluating their learning problems, and providing feedback to correct their mistakes are challenging. After investigating the challenge, a machine-learning-based peer tutor recommender system (MPTRS) with automated assessment was proposed to enhance students' learning performance in computer application operating skills. The advanced automated assessment system (AAS) used computer vision technology to evaluate student assignments and instantly return feedback. The recommendation mechanism of the MPTRS enhanced mutual help among students based on their social relationships, learning performance, and recommendation feedback. Furthermore, machine-learning techniques were used to improve recommendations. In the experiment, the experimental group used the proposed system, and the control group used a conventional commercial automated grading system. From the experimental results, the learning performance of the experimental group significantly improved between the pretest and post-test. Students can correct and complete more assignments using the advanced AAS and students who behind in learning also can use the peer tutor recommender function for asking help. Participants were also satisfied with the proposed advanced AAS and MPTRS. It is worth to promote the proposed system to teachers of adopting the learning-by-doing strategy in computer application classes."","""",""10.1007/s40692-020-00162-9 , EarlyAccessDate = APR 2020"",Learning by doing Peer tutoring Recommender system Automated assessment system Machine learning C...";Keywords-Plus = FORMATIVE ASSESSMENT STRATEGY MODEL;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = maxma1021@gmail.com wyhwang@cc.ncu.edu.tw timothykshih@gmail.com;Affiliations = National Central University National Central University,,;;;;;;;;;;;;;;
"rayyan-358097840,""Digital Brick: Enhancing the Student Experience Using Blockchain, Open Badges and Recommendations"",2022,,,Education Sciences,,12,8,,""Mainetti, Luca and Paiano, Roberto and Pedone, Matteo and Quarta, Marco and Dervishi, Elton"",,,,,""The main purpose of this work is to describe the process of design and implementation of a novel e-Learning platform, named Digital Brick, intended to enhance the students' experience in obtaining formal certifications of their competencies. The research method we followed starts form a deep study of the state of the art that showed us the need to invest more research effort on delivering open and flexible online environments to enable students in finding and passing courses with final formal certifications of learning. To reach this goal, we (i) designed a complete system architecture around a standard (SCORM compliant) learning management system in order the approach should be reusable as much as possible. We (ii) introduced specific modules to separate responsibilities on the definition and issuing of formal certifications using digital badges according to the IMS Open Badges standard. We (iii) exploited blockchain technology to make the sharing of badges among actors more secure, transparent and open. Finally, we (iv) introduced a new recommendation algorithm based on machine learning techniques to give advice to students about study materials and learning paths. We spent a significant part of our effort carrying out both a functional and quantitative validation of our proposal. The obtained results are presented through a laboratory case study that involves all the components of the architecture, and the outcomes are discussed providing numerical performance indicators. In conclusion, the resulting platform introduces digital badges and blockchain as tools to share recognized achievements among earners and issuers, and machine learning algorithms to provide students with recommendations on the learning material, learning objects, courses and learning paths more suitable for their learning styles."","""",""10.3390/educsci12080567 , Article-Number = 567 , EISSN = 2227-7102"",open badges blockchain recommendation system online competences certification digital brick";Keywords-Plus = HIGHER-EDUCATION TECHNOLOGY;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = luca.mainetti@unisalento.it;Affiliations = University of Salento,,;;;;;;;;;;;;;;
"rayyan-358097841,Assessing the impact of ethical aspects of recommendation systems on student trust and engagement in E-learning platforms: A multifaceted investigation,2025,,,Education and Information Technologies,""1360-2357 , EISSN = 1573-7608"",30,3,3953-3977,""Majjate, Hajar and Bellarhmouch, Youssra and Jeghal, Adil and Yahyaouy, Ali and Tairi, Hamid and Zidani, Khalid Alaoui"",,,,,""In recent times, there has been a growing interest in enhancing recommendation systems for e-learning platforms to deliver a personalised learning experience that meets each learner's distinct requirements and preferences. Nevertheless, it is crucial to recognise the ethical considerations surrounding this technology, as it heavily relies on gathering and analysing students' data, which could potentially affect their level of engagement and trust in online learning settings. This study delves into the ethical considerations surrounding e-learning recommender systems and their impact on students' behaviours, particularly in relation to privacy concerns, trust, and engagement within the online educational environment. The research emphasises various influential factors such as the transparency of the platform, previous exposure to cybersecurity education, and students' backgrounds, including their gender and educational level. The investigation involved 602 students from various academic levels across 11 distinct regions in Morocco, encompassing both rural and urban areas. Among the key findings from the Structural Modelling Analysis (SEM) is that the level of transparency on online learning platforms is a significant factor in building students' trust. However, an excess of transparency can have the opposite effect, leading to disengagement as students become overwhelmed with information. The study also revealed an inverse relationship between cybersecurity education and platform transparency, as increased knowledge can lead to a more critical examination of platform regulation and a heightened awareness of privacy risks. In addition, the research found that individuals with higher levels of education have better cognitive abilities and critical thinking skills, enabling them to understand transparency better. Interestingly, those with higher education also tend to have fewer privacy concerns, likely due to their confidence in security measures and understanding of data handling practices."","""",""10.1007/s10639-024-12979-3 , EarlyAccessDate = AUG 2024"",Recommender system Data privacy SEM analysis Trust E-learning Student Engagement Cybersecurity ed...";Keywords-Plus = SECURITY;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = hajar.majjate@usmba.ac.ma;Affiliations = Sidi Mohamed Ben Abdellah University of Fez Sidi Mohamed Ben Abdellah University o...,,;;;;;;;;;;;;;;
"rayyan-358097842,SBS feature selection and AdaBoost classifier for specialization/major recommendation for undergraduate students,2024,,,Education and Information Technologies,""1360-2357 , EISSN = 1573-7608"",29,14,17867-17887,""Mansouri, Nesrine and Abed, Mourad and Soui, Makram"",,,,,""Selecting undergraduate majors or specializations is a crucial decision for students since it considerably impacts their educational and career paths. Moreover, their decisions should match their academic background, interests, and goals to pursue their passions and discover various career paths with motivation. However, such a decision remains challenging are unfamiliar with the job market, the demand for the required skills, and being in the proper placement in a major is not straightforward. Thus, an automatic recommendation system can be helpful for students to assist and guide them in the right decision. In this context, we developed a machine learning model to predict and recommend suitable specializations for undergraduate students according to the job market and student's academic history. Two hundred twenty-five records of students are considered to establish this work. The proposed approach encompasses four major steps, including data preprocessing to clean, scale, and prepare the data for training to avoid obtaining suboptimal results, accompanied by an oversampling process to equal the samples' distribution to prevent the model from being biased or poorly generalized. Furthermore, we conducted a feature selection step using Sequential Backward Selection (SBS) to extract the relevant features to improve the outcomes and reduce the risk of noise. The selected subset is used to train the model using the AdaBoost classifier. We deployed the Genetic algorithm to optimize the classifier's hyperparameters to maximize results. As a result, the findings of this study exhibit noticeable results compared to existing models, with an accuracy of 98.1\%. The proposed model can be reliable in guiding undergraduate students through proper decisions regarding selecting their major."","""",""10.1007/s10639-024-12529-x , EarlyAccessDate = MAR 2024"",Specialization/major Recommender systems Machine learning Feature selection Genetic algorithm Hyp...";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = nesrine.mansouri@isimg.tn mourad.abed@uphf.fr msoui@umich.edu;Affiliations = Universite Polytechnique Hauts-de-France Centre National de la Recherche Scientifi...,,;;;;;;;;;;;;;;;
"rayyan-358097843,SFS feature selection with decision tree classifier for massive open online courses (MOOCs) recommendation,2023,,,Journal of Computers in Education,""2197-9987 , EISSN = 2197-9995"",,,,""Mansouri, Nesrine and Soui, Makram and Abed, Mourad"",,,,,""Online courses have recently gained popularity among millions of students worldwide, primarily due to their accessibility, affordability, and flexibility in accessing high-quality educational content from renowned institutions and universities. Nevertheless, MOOC courses' diversity and standard adjustments make it harder for learners to distinguish the best ones that match their profile and needs. In this context, we developed a Machine Learning model that uses learners' profile information and their interaction history with MOOC platforms to predict and recommend relevant MOOCs. One of the large-scale datasets is used to perform this work, which contains 16 courses and 16 features. Data preprocessing is conducted to clean, scale, and prepare the data for training to avoid having suboptimal results, along with an undersampling to adjust the distribution of samples in classes to prevent poor generalization and bias models. In fact, dealing with a large set of attributes often needs to be diminished to increase the model's performance and reduce the risk of noise and the model's overfitting. In this way, we applied the Sequential Forward Selection (SFS) to select the appropriate features for the target classes. The resulting subset of features was then used to train the model using the Decision Tree classifier. As a result, this combination provided noticeable results compared to existing works, with an accuracy of 82.8\%. The proposed model can serve as a reliable tool for assisting learners in online education by providing personalized recommendations for MOOCs based on their individual profiles."","""",""10.1007/s40692-023-00291-x , EarlyAccessDate = AUG 2023"",MOOCS Online Learning Recommender systems Machine Learning Feature selection";Keywords-Plus = DRIVEN;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = nesrine.mansouri@uphf.fr msoui@oakland.edu mourad.abed@uphf.fr;Affiliations = Centre National de la Recherche Scientifique (CNRS) Universite Polytechnique Hauts...,,;;;;;;;;;;;;;;
"rayyan-358097844,""Continuous student modeling for programming in the classroom: challenges, methods, and evaluation"",2023,,,,,5,,287-308,""Mao, Ye and Marwan, Samiha and Shabrina, Preya and Shi, Yang and Price, Thomas W. and Chi, Min and Barnes, Tiffany"",,,EDWARD ELGAR PUBLISHING LTD,""The Lypiatts, 15 Lansdown Rd, Cheltenham Gl50 2ja, Glos, England"",,""Barnes, Tiffany/0000-0002-6500-9976 Shi, Yang/0000-0001-6486-4340 , Number-of-Cited-References = 69 , Times-Cited = 0 , Usage-Count-Last-180-days = 0 , Usage-Count-Since-2013 = 1 , Doc-Delivery-Number = BV3EJ , Web-of-Science-Index = Book Citation Index – Social Sciences & Humanities (BKCI-SSH)";" Book Citation Index – Science (BKCI-S)"",,"""",,";;;;;;;;;;;;;;;;;;
"rayyan-358097845,Educational Recommender System Based on Learner's Annotative Activity,2021,,,International Journal of Emerging Technologies in Learning,1863-0383,16,10,108-124,""Mazhoud, Omar and Kalboussi, Anis and Kacem, Ahmed Hadj"",,,,,""In recent years, Educational Recommender Systems (ERSs) have attracted great attention as a solution towards addressing the problem of information overload in e-learning environments and providing relevant recommendations to online learners. These systems play a key role in helping learners to find educational resources relevant and pertinent to their profiles and context. So, it is necessary to identify information that helps learner's profile definition and in identifying requests and interests. In this context, we suggest to take advantage of the annotation activity used usually in the learning context for different purposes and which may reflect certain learner's characteristics useful as input data for the recommendation process. Therefore, we propose an educational recommender system of web services based on learner's annotative activity to assist him in his learning activity. This process of recommendation is founded on two preparatory phases: the phase of modelling learner's personality profile through analysis of annotation digital traces in learning environment realized through a profile constructor module and the phase of discovery of web services which can meet the goals of annotations made by learner via the web service discovery module. The evaluation of the developed annotation-based recommendation system through empirical studies realized on groups of learners based on the Student's t-test showed significant results."","""",10.3991/ijet.v16i10.19955,Educational recommender system learner's annotative activity learner's personality traits ontolog...";Keywords-Plus = PERSONALITY-TRAITS;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = anis.kalboussi@isigk.rnu.tn;Affiliations = Universite de Kairouan Universite de Sfax Universite de Kairouan,,;;;;;;;;;;;;;;
"rayyan-358097846,""Culture, Ontology and Learner Modeling"",2023,,,,,5,,627-630,""Mizoguchi, Riichiro"",,,EDWARD ELGAR PUBLISHING LTD,""The Lypiatts, 15 Lansdown Rd, Cheltenham Gl50 2ja, Glos, England"",,"""",,"""",,";;;;;;;;;;;;;;;;;;;
"rayyan-358097847,Beyond compliance: evaluating AfriMEDS competencies in South African medical education,2025,,,Advances in Health Sciences Education,""1382-4996 , EISSN = 1573-1677"",,,,""Mofolo, Nathaniel and Jama, Priscilla Mpho and Wisker, Gina"",,,,,""South African medical education confronts systemic challenges rooted in colonial legacies, demanding transformative pedagogies that redress inequities and integrate community health through culturally responsive frameworks. This convergent mixed-methods study, guided by a transformative paradigm emphasizing ethical engagement and social justice, evaluated the implementation of the AfriMEDS framework, a local adaptation of CanMEDS incorporating community-based education (CBE) and community-oriented primary care (COPC) at the University of the Free State (UFS). Methods included curriculum mapping, document analysis, 15 educator interviews, and surveys of 71 medical interns. Document review revealed that health advocate, leader and manager, and scholar roles were minimally featured in phase guides and that existing assessment tools diverged from CanMEDS recommendations. Educator interviews identified three principal barriers: insufficient faculty development (87\% of participants), resource constraints, and misaligned assessment practices. Intern surveys showed only 63\% felt leadership training was adequate, 71\% felt prepared for CBE, and 72\% felt competent in collaboration. These findings expose critical gaps in embedding AfriMEDS competencies, particularly intrinsic roles, within undergraduate training. Our methodological framework highlights how CBE and COPC can serve as catalysts for meaningful curricular reform by fostering sustained collaboration between learners, educators, and communities. We recommend systemic reforms including decolonial pedagogical strategies, robust faculty development in cultural competency, alignment of curricula with national health priorities, and the creation of benchmarked assessment tools that reflect African healthcare contexts and community needs. Failure to implement these reforms risks perpetuating inequity and undermining South Africa's health transformation agenda."","""",""10.1007/s10459-025-10474-z , EarlyAccessDate = SEP 2025"",AfriMEDS South Africa Medical curriculum transformation Competency-based medical education Assess...";Keywords-Plus = MIXED METHODS CHALLENGES;Research-Areas = Education & Educational Research Health Care Sciences & Services;Web-of-Science-Categories = Education & Educational Research Education;Scientific Disciplines Health Care Sciences & Services;Author-Email = mofolo.n@up.ac.za jamamp@ufs.ac.za gw647@bath.ac.uk;Affiliations = University of Pretoria University of the Free State University of Bath University ...;Funding-Acknowledgement = University of Pretoria University of the Free State;Faculty of Health Sciences;Funding-Text = The authors would like to acknowledge the University of the Free State;Faculty of Health Sciences;for their support during the project and Mrs Nicoleen Smit from the University of Pretoria;Department of Family Medicine for her assistance in finalising and submitting the manuscript.;Number-of-Cited-References = 40;Times-Cited = 0;Usage-Count-Last-180-days = 0;Usage-Count-Since-2013 = 0;Journal-ISO = Adv. Health Sci. Educ.;Doc-Delivery-Number = 7OY4T;Web-of-Science-Index = Science Citation Index Expanded (SCI-EXPANDED) Social Science Citation Ind...,,
"rayyan-358097848,Course Correction: Navigating Equity in Ninth-Grade Advanced Placement,2025,,,Journal of Advanced Academics,""1932-202X , EISSN = 2162-9536"",36,1,93-132,""Morris, Sarah R. and McKenzie, Sarah C. and Vernon, Miranda G."",,,,,""This robust mixed-methods study examines ninth-grade advanced course placement in Arkansas, revealing disparities rooted in race and socioeconomic status. Utilizing a logit analysis for a five-year pooled sample (n = 163,616), we find persistent enrollment gaps for Black ninth-grade students after controlling for prior academic achievement, highlighting systemic barriers to access to advanced courses. Socioeconomic divides are also evident in our analysis. Qualitative findings from counselor interviews highlight the importance of parental involvement in course placement decisions, particularly for students from lower socioeconomic backgrounds. Overall, we find through these interviews that districts consider a myriad of factors when considering course placement for ninth-grade courses. We recommend systemic changes for districts, including local norm-based placement systems and automatic enrollment policies to enhance fairness in advanced course placement."","""",""10.1177/1932202X241271318 , EarlyAccessDate = AUG 2024"",racial disparities advanced courses course placement ninth grade mixed-methods research Arkansas ...";Keywords-Plus = ACCESS PARTICIPATION SCHOOLS GAPS RACE STEM;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education;Special;Author-Email = sarah.morris@rice.edu;Affiliations = University of Arkansas System University of Arkansas Fayetteville,,;;;;;;;;;;;;;
"rayyan-358097849,Identification and Characterization of Social Network (SN) Profiles in Spanish University Students,2024,,,Rie-Revista De Investigacion Educativa,""0212-4068 , EISSN = 1989-9106"",42,2,,""Munoz-San Roque, Isabel and Aza-Blanc, Gonzalo and Rua-Vieites, Antonio and Caro-Carretero, Raquel"",,,,,""This article examines how Spanish university students use Social Media (SM) platforms, which have become a natural means of communication and information for Generation Z due to the expansion of the Internet. The study involved 1,363 students from various fields of knowledge, and the questionnaire data were analysed using Exploratory Factor Analysis (EFA), Two-Step Cluster Analysis, and K-means. The study found three motivational uses related to self-esteem, perceived control, and family closeness. Four distinct profiles of SM use emerged, including professional contacts and information, communication with others, avoidance of self-identity, and an alternative profile with reduced SM use. These profiles were further characterized by the type and amount of time spent on SM platforms, field of study, sex, and academic year. The study found that female students in Economics and Law primarily use SM for personal contacts, while women in the first years of Human and Social Sciences and Nursing and Physiotherapy tend to use SM to avoid self-identity. Male students in the last years of Engineering and Theology mostly use SM for alternative contacts. Only LinkedIn stands out as a platform for professional contacts. Additionally, the study found that an evasive use of SM platforms is associated with low self-esteem, little perceived control over life, and weak family ties. This finding suggests that educational guidance should focus on improving the training to students to these issues."","""",""10.6018/rie.565871 , Article-Number = 565871"",social media user profile higher education self-esteem perceived control";Keywords-Plus = SELF-ESTEEM MEDIA USE FACEBOOK ADOLESCENTS NARCISSISM;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = isabelmsanroque@comillas.edu;Affiliations = Comillas Pontifical University Comillas Pontifical University Comillas Pontifical ...,,;;;;;;;;;;;;;;
"rayyan-358097850,Onlife youth: a study of young peoples user profile and their online behaviour,2022,,,Relieve-Revista Electronica De Investigacion Y Evaluacion Educativa,1134-4032,28,2,,""Murciano-Hueso, Alicia and Gutierrez-Perez, Barbara Mariana and Martin-Lucas, Judith and Garcia, Agustin Huete"",,,,,""The internet has become the main vehicle of communication and self-expression for most young people. Forms of interacting, entertaining oneself and even disconnecting are being increasingly influenced by the hyperconnectivity that these technological devices entail. A quantitative study was conducted to explore the user profile, behaviour and risks involved in screentime in a sample of 2066 Spanish adolescents aged between 12 and 18. A bespoke validated questionnaire was used. Data were analysed via descriptive and inferential statistics. Outcomes reveal that adolescents use their smartphones during leisure time mainly to communicate and interact via social networks, specifically, WhatsApp and Instagram. As adolescents grow older, they spend more time online and share more personal information. There is, therefore, a need for an educational approach aimed at attending to young people's affective, relational and communicational processes to enable them to suitably handle their exposure on social networks."","""",10.30827/relieve.v28i2.26158,youth adolescents information and communication technologies social media behaviour";Keywords-Plus = SOCIAL MEDIA USE ACADEMIC-PERFORMANCE PROBLEMATIC USE MOBILE PHONE ADOLESCENTS PE...;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = aliciaamh@usal.es barbaragutierrez@usal.es judithmartin@usal.es ahueteg@usal.es;Affiliations = University of Salamanca,,;;;;;;;;;;;;;;
"rayyan-358097851,A Data Mining Method for Students' Behavior Understanding,2020,,,International Journal of Emerging Technologies in Learning,1863-0383,15,6,18-32,""Na, Wei"",,,,,""A framework for predicting students' learning performance based on behavioral model is proposed to model students' behavior and describe their behavior characteristics accurately and comprehensively. The framework extracts features from multiple perspectives to describe behaviors more comprehensively, including statistical features and association features. In addition, a multi-task model is designed for fine-grained prediction of students' learning performance in the curriculum. A framework for predicting mastery based on online learning behavior is also put forward. Additional context information is added to the collaborative filtering algorithm including student-knowledge-point mastery, class-knowledge-point, and students' mastery is predicted according to the learning path excavated. Considering the time-varying of mastery, the approximate curve of students' mastery of knowledge points is fitted according to the Ebinhaus forgetting curve. The experiments show that the proposed framework has a high recall rate for the prediction of learning performance and also shows a certain practicability for early warning. Further, based on the model, the correlation between student behavior patterns and learning performance is discussed. The inclusion of additional information has improved the prediction efficiency, especially the operational efficiency. At the same time, the proposed framework can not only dynamically assess students' master of knowledge but also facilitate the system to review feedback or adjust the learning order and provide personalized learning services."","""",10.3991/ijet.v15i06.13175,Education data mining student behavior pattern sequential pattern mining learning performance pre...";Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = 276677761@qq.com;Affiliations = Hunan University of Arts & Science;Number-of-Cited-References = 9;Times-Cited = 6;Usage-Count-Last-180-days = 1;Usage-Count-Since-2013 = 22;Journal-ISO = Int. J. Emerg. Technol. Learn.;Doc-Delivery-Number = KY3VO;Web-of-Science-Index = Emerging Sources Citation Index (ESCI),,;;;;;;;;
"rayyan-358097852,Integration of Collaborative Filtering Into Naive Bayes Method to Enhance Student Performance Prediction,2024,,,International Journal of Information and Communication Technology Education,""1550-1876 , EISSN = 1550-1337"",20,1,,""Nakhipova, Venera and Kerimbekov, Yerzhan and Umarova, Zhanat and Bulbul, Halil Ibrahim and Suleimenova, Laura and Adylbekova, Elvira"",,,,,""This article introduces a novel method that integrates collaborative filtering into the naive Bayes model to enhance predicting student academic performance. The combined approach leverages collaborative user behavior analysis and probabilistic modeling, showing promising results in improved prediction precision. Collaborative Filtering explores user behavior patterns, while Naive Bayes employs Bayes' theorem for probabilistic data classification. Focused on predicting academic success, the integration incorporates collaborative patterns from student data for increased accuracy. The method considers similar students' performance and behavior for nuanced, personalized predictions. Starting with diverse data collection, including collaborative patterns among students, Collaborative Filtering identifies relationships and patterns among those with similar academic histories. These insights enrich the naive Bayes algorithm, creating a holistic approach for more accurate predictions, and contributing to ongoing machine learning initiatives in education."","""",""10.4018/IJICTE.352512 , Article-Number = 352512"",Collaborative Filtering Naive Bayes Hybrid Method Student Performance Prediction Machine Learning...";Keywords-Plus = ACADEMIC-PERFORMANCE RECOMMENDER SYSTEMS;Research-Areas = Education & Educational Research;Web-of-Science-Categories = Education & Educational Research;Author-Email = zhanat-u@mail.ru;Affiliations = Zhanibekov University M. Auezov South Kazakhstan State University Gazi University,,;;;;;;;;;;;;;;
